"YearStart","YearEnd","LocationAbbr","LocationDesc","Datasource","Class","Topic","Question","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Alt","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit ","Sample_Size","Total","Age(months)","Sex","Race/Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","DataValueTypeID","LocationID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1"
"2020","2020","CT","Connecticut","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","11.6","11.6",,,"10.7","12.4","5,588",,"24 - 35",,,"    (41.56266102000046, -72.64984095199964)","OWS","OWS1","Q041","VALUE","09","Age (months)","24 - 35","AGEMO","AGEMO2435"
"2020","2020","CT","Connecticut","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","15.8","15.8",,,"14.8","16.8","4,755",,"36 - 47",,,"    (41.56266102000046, -72.64984095199964)","OWS","OWS1","Q041","VALUE","09","Age (months)","36 - 47","AGEMO","AGEMO3647"
"2020","2020","CT","Connecticut","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","17.4","17.4",,,"16.1","18.8","2,928",,"48 - 59",,,"    (41.56266102000046, -72.64984095199964)","OWS","OWS1","Q041","VALUE","09","Age (months)","48 - 59","AGEMO","AGEMO4859"
"2020","2020","CT","Connecticut","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","    (41.56266102000046, -72.64984095199964)","OWS","OWS1","Q041","VALUE","09","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2020","2020","CT","Connecticut","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","9.5","9.5",,,"7.2","12.4","496",,,,"Asian/Pacific Islander","    (41.56266102000046, -72.64984095199964)","OWS","OWS1","Q041","VALUE","09","Race/Ethnicity","Asian/Pacific Islander","RACE","RACEAPI"
"2020","2020","CT","Connecticut","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","14.0","14.0",,,"13.2","14.9","6,566",,,"Female",,"    (41.56266102000046, -72.64984095199964)","OWS","OWS1","Q041","VALUE","09","Sex","Female","SEX","FEMALE"
"2020","2020","CT","Connecticut","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","16.5","16.5",,,"15.7","17.4","7,386",,,,"Hispanic","    (41.56266102000046, -72.64984095199964)","OWS","OWS1","Q041","VALUE","09","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2020","2020","CT","Connecticut","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","14.7","14.7",,,"13.9","15.6","6,705",,,"Male",,"    (41.56266102000046, -72.64984095199964)","OWS","OWS1","Q041","VALUE","09","Sex","Male","SEX","MALE"
"2020","2020","CT","Connecticut","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","11.8","11.8",,,"10.6","13.0","2,950",,,,"Non-Hispanic Black","    (41.56266102000046, -72.64984095199964)","OWS","OWS1","Q041","VALUE","09","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2020","2020","CT","Connecticut","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","11.9","11.9",,,"10.6","13.2","2,395",,,,"Non-Hispanic White","    (41.56266102000046, -72.64984095199964)","OWS","OWS1","Q041","VALUE","09","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2020","2020","CT","Connecticut","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","14.4","14.4",,,"13.8","15.0","13,271","Total",,,,"    (41.56266102000046, -72.64984095199964)","OWS","OWS1","Q041","VALUE","09","Total","Total","OVR","OVERALL"
"2020","2020","DE","Delaware","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","16.2","16.2",,,"14.7","18.0","1,933",,"24 - 35",,,"    (39.008830667000495, -75.57774116799965)","OWS","OWS1","Q041","VALUE","10","Age (months)","24 - 35","AGEMO","AGEMO2435"
"2020","2020","DE","Delaware","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","20.3","20.3",,,"18.5","22.2","1,751",,"36 - 47",,,"    (39.008830667000495, -75.57774116799965)","OWS","OWS1","Q041","VALUE","10","Age (months)","36 - 47","AGEMO","AGEMO3647"
"2020","2020","DE","Delaware","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","20.1","20.1",,,"17.6","22.8","926",,"48 - 59",,,"    (39.008830667000495, -75.57774116799965)","OWS","OWS1","Q041","VALUE","10","Age (months)","48 - 59","AGEMO","AGEMO4859"
"2020","2020","DE","Delaware","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","    (39.008830667000495, -75.57774116799965)","OWS","OWS1","Q041","VALUE","10","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2020","2020","DE","Delaware","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","14.8","14.8",,,"9.5","22.1","122",,,,"Asian/Pacific Islander","    (39.008830667000495, -75.57774116799965)","OWS","OWS1","Q041","VALUE","10","Race/Ethnicity","Asian/Pacific Islander","RACE","RACEAPI"
"2020","2020","DE","Delaware","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","18.2","18.2",,,"16.7","19.9","2,330",,,"Female",,"    (39.008830667000495, -75.57774116799965)","OWS","OWS1","Q041","VALUE","10","Sex","Female","SEX","FEMALE"
"2020","2020","DE","Delaware","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","23.7","23.7",,,"21.6","25.9","1,487",,,,"Hispanic","    (39.008830667000495, -75.57774116799965)","OWS","OWS1","Q041","VALUE","10","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2020","2020","DE","Delaware","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","18.9","18.9",,,"17.3","20.5","2,280",,,"Male",,"    (39.008830667000495, -75.57774116799965)","OWS","OWS1","Q041","VALUE","10","Sex","Male","SEX","MALE"
"2020","2020","DE","Delaware","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","14.5","14.5",,,"13.0","16.2","1,955",,,,"Non-Hispanic Black","    (39.008830667000495, -75.57774116799965)","OWS","OWS1","Q041","VALUE","10","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2020","2020","DE","Delaware","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","19.4","19.4",,,"17.1","21.9","1,032",,,,"Non-Hispanic White","    (39.008830667000495, -75.57774116799965)","OWS","OWS1","Q041","VALUE","10","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2020","2020","DE","Delaware","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","18.5","18.5",,,"17.5","19.7","4,610","Total",,,,"    (39.008830667000495, -75.57774116799965)","OWS","OWS1","Q041","VALUE","10","Total","Total","OVR","OVERALL"
"2020","2020","DC","District of Columbia","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","11.0","11.0",,,"9.5","12.6","1,587",,"24 - 35",,,"    (38.89037138500049, -77.03196112699965)","OWS","OWS1","Q041","VALUE","11","Age (months)","24 - 35","AGEMO","AGEMO2435"
"2020","2020","DC","District of Columbia","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","14.2","14.2",,,"12.4","16.2","1,263",,"36 - 47",,,"    (38.89037138500049, -77.03196112699965)","OWS","OWS1","Q041","VALUE","11","Age (months)","36 - 47","AGEMO","AGEMO3647"
"2020","2020","DC","District of Columbia","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","14.6","14.6",,,"12.1","17.6","630",,"48 - 59",,,"    (38.89037138500049, -77.03196112699965)","OWS","OWS1","Q041","VALUE","11","Age (months)","48 - 59","AGEMO","AGEMO4859"
"2020","2020","DC","District of Columbia","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","    (38.89037138500049, -77.03196112699965)","OWS","OWS1","Q041","VALUE","11","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2020","2020","DC","District of Columbia","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian/Pacific Islander","    (38.89037138500049, -77.03196112699965)","OWS","OWS1","Q041","VALUE","11","Race/Ethnicity","Asian/Pacific Islander","RACE","RACEAPI"
"2020","2020","DC","District of Columbia","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","12.0","12.0",,,"10.5","13.6","1,734",,,"Female",,"    (38.89037138500049, -77.03196112699965)","OWS","OWS1","Q041","VALUE","11","Sex","Female","SEX","FEMALE"
"2020","2020","DC","District of Columbia","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","18.7","18.7",,,"16.4","21.2","1,012",,,,"Hispanic","    (38.89037138500049, -77.03196112699965)","OWS","OWS1","Q041","VALUE","11","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2020","2020","DC","District of Columbia","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","13.6","13.6",,,"12.0","15.3","1,746",,,"Male",,"    (38.89037138500049, -77.03196112699965)","OWS","OWS1","Q041","VALUE","11","Sex","Male","SEX","MALE"
"2020","2020","DC","District of Columbia","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","10.1","10.1",,,"9.0","11.4","2,386",,,,"Non-Hispanic Black","    (38.89037138500049, -77.03196112699965)","OWS","OWS1","Q041","VALUE","11","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2020","2020","DC","District of Columbia","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Non-Hispanic White","    (38.89037138500049, -77.03196112699965)","OWS","OWS1","Q041","VALUE","11","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2020","2020","DC","District of Columbia","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","12.8","12.8",,,"11.7","13.9","3,480","Total",,,,"    (38.89037138500049, -77.03196112699965)","OWS","OWS1","Q041","VALUE","11","Total","Total","OVR","OVERALL"
"2020","2020","FL","Florida","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","11.4","11.4",,,"11.1","11.7","52,377",,"24 - 35",,,"    (28.932040377000476, -81.92896053899966)","OWS","OWS1","Q041","VALUE","12","Age (months)","24 - 35","AGEMO","AGEMO2435"
"2020","2020","FL","Florida","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","14.3","14.3",,,"13.9","14.6","44,299",,"36 - 47",,,"    (28.932040377000476, -81.92896053899966)","OWS","OWS1","Q041","VALUE","12","Age (months)","36 - 47","AGEMO","AGEMO3647"
"2020","2020","FL","Florida","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","15.8","15.8",,,"15.4","16.2","28,793",,"48 - 59",,,"    (28.932040377000476, -81.92896053899966)","OWS","OWS1","Q041","VALUE","12","Age (months)","48 - 59","AGEMO","AGEMO4859"
"2020","2020","FL","Florida","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","11.6","11.6",,,"8.5","15.7","302",,,,"American Indian/Alaska Native","    (28.932040377000476, -81.92896053899966)","OWS","OWS1","Q041","VALUE","12","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2020","2020","FL","Florida","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","8.9","8.9",,,"7.8","10.1","2,313",,,,"Asian/Pacific Islander","    (28.932040377000476, -81.92896053899966)","OWS","OWS1","Q041","VALUE","12","Race/Ethnicity","Asian/Pacific Islander","RACE","RACEAPI"
"2020","2020","FL","Florida","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","13.1","13.1",,,"12.8","13.3","61,379",,,"Female",,"    (28.932040377000476, -81.92896053899966)","OWS","OWS1","Q041","VALUE","12","Sex","Female","SEX","FEMALE"
"2020","2020","FL","Florida","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC toddlers who have obesity",,"Value","16.2","16.2",,,"15.9","16.5","56,286",,,,"Hispanic","    (28.932040377000476, -81.92896053899966)","OWS","OWS1","Q041","VALUE","12","Race/Ethnicity","Hispanic","RACE","RACEHIS"
